rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
214,0.8280862718156072,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_E | x_R04_EXIT_G | x_R05_EXIT_B | x_R06_EXIT_G | x_R07_EXIT_H | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_G | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_D | x_R15_EXIT_E | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_D | x_R19_EXIT_F | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_F | x_R25_EXIT_E | x_R26_EXIT_A | x_R27_EXIT_C | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_B | x_R31_EXIT_G | x_R32_EXIT_G | x_R33_EXIT_C
215,0.8283843811708493,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_E | x_R13_EXIT_F | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_E | x_R17_EXIT_H | x_R18_EXIT_C | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_C | x_R27_EXIT_A | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_A | x_R32_EXIT_A | x_R33_EXIT_G
216,0.8285736885803203,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_H | x_R15_EXIT_H | x_R16_EXIT_E | x_R17_EXIT_D | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_E | x_R22_EXIT_B | x_R23_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_B | x_R28_EXIT_C | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_B | x_R33_EXIT_D
217,0.828642721275628,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_F | x_R05_EXIT_D | x_R06_EXIT_H | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_G | x_R10_EXIT_G | x_R11_EXIT_G | x_R12_EXIT_E | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_E | x_R16_EXIT_D | x_R17_EXIT_D | x_R18_EXIT_B | x_R19_EXIT_G | x_R20_EXIT_D | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_D | x_R26_EXIT_A | x_R27_EXIT_H | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_E | x_R31_EXIT_H | x_R32_EXIT_D | x_R33_EXIT_D
218,0.8287438773476197,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_H | x_R03_EXIT_G | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_G | x_R09_EXIT_G | x_R10_EXIT_G | x_R11_EXIT_E | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_D | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_A | x_R19_EXIT_H | x_R20_EXIT_F | x_R21_EXIT_G | x_R22_EXIT_E | x_R23_EXIT_D | x_R24_EXIT_E | x_R25_EXIT_B | x_R26_EXIT_D | x_R27_EXIT_H | x_R28_EXIT_F | x_R29_EXIT_C | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_F
219,0.8292906273931067,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_G | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_D | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_F | x_R17_EXIT_F | x_R18_EXIT_H | x_R19_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_G | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_B | x_R27_EXIT_G | x_R28_EXIT_H | x_R29_EXIT_A | x_R30_EXIT_C | x_R31_EXIT_A | x_R32_EXIT_G | x_R33_EXIT_B
220,0.8294451835583914,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_G | x_R03_EXIT_H | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_F | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_H | x_R16_EXIT_G | x_R17_EXIT_E | x_R18_EXIT_D | x_R19_EXIT_B | x_R20_EXIT_D | x_R21_EXIT_G | x_R22_EXIT_G | x_R23_EXIT_G | x_R24_EXIT_C | x_R25_EXIT_F | x_R26_EXIT_F | x_R27_EXIT_G | x_R28_EXIT_G | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_E | x_R33_EXIT_C
221,0.8298409724159796,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_G | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_G | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_H | x_R16_EXIT_D | x_R17_EXIT_D | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_G | x_R21_EXIT_F | x_R22_EXIT_D | x_R23_EXIT_F | x_R24_EXIT_A | x_R25_EXIT_E | x_R26_EXIT_E | x_R27_EXIT_C | x_R28_EXIT_A | x_R29_EXIT_B | x_R30_EXIT_G | x_R31_EXIT_F | x_R32_EXIT_G | x_R33_EXIT_D
222,0.8304235588490201,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_B | x_R17_EXIT_H | x_R18_EXIT_H | x_R19_EXIT_E | x_R20_EXIT_F | x_R21_EXIT_G | x_R22_EXIT_B | x_R23_EXIT_G | x_R24_EXIT_C | x_R25_EXIT_F | x_R26_EXIT_G | x_R27_EXIT_D | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_E | x_R31_EXIT_F | x_R32_EXIT_F | x_R33_EXIT_G
223,0.8312094255289253,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_H | x_R08_EXIT_E | x_R09_EXIT_G | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_G | x_R13_EXIT_C | x_R14_EXIT_H | x_R15_EXIT_C | x_R16_EXIT_F | x_R17_EXIT_A | x_R18_EXIT_G | x_R19_EXIT_H | x_R20_EXIT_E | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_B | x_R26_EXIT_B | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_H
224,0.8320851032416385,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_G | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_G | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_A | x_R13_EXIT_G | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_C | x_R17_EXIT_D | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_E | x_R21_EXIT_C | x_R22_EXIT_E | x_R23_EXIT_E | x_R24_EXIT_G | x_R25_EXIT_C | x_R26_EXIT_H | x_R27_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_A | x_R30_EXIT_F | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_E
225,0.832586619986273,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_D | x_R05_EXIT_H | x_R06_EXIT_G | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_C | x_R13_EXIT_F | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_C | x_R17_EXIT_E | x_R18_EXIT_G | x_R19_EXIT_A | x_R20_EXIT_E | x_R21_EXIT_A | x_R22_EXIT_F | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_D | x_R26_EXIT_D | x_R27_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_D | x_R33_EXIT_B
226,0.8326702815375597,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_H | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_H | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_G | x_R16_EXIT_F | x_R17_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_E | x_R20_EXIT_H | x_R21_EXIT_H | x_R22_EXIT_C | x_R23_EXIT_G | x_R24_EXIT_H | x_R25_EXIT_A | x_R26_EXIT_C | x_R27_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_A | x_R30_EXIT_E | x_R31_EXIT_H | x_R32_EXIT_E | x_R33_EXIT_F
227,0.8328367536701649,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_H | x_R13_EXIT_C | x_R14_EXIT_H | x_R15_EXIT_E | x_R16_EXIT_B | x_R17_EXIT_G | x_R18_EXIT_D | x_R19_EXIT_F | x_R20_EXIT_H | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_E | x_R26_EXIT_A | x_R27_EXIT_H | x_R28_EXIT_F | x_R29_EXIT_G | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_H | x_R33_EXIT_B
228,0.8328966335862447,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_A | x_R03_EXIT_H | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_F | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_G | x_R11_EXIT_A | x_R12_EXIT_H | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_A | x_R16_EXIT_F | x_R17_EXIT_C | x_R18_EXIT_G | x_R19_EXIT_E | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_D | x_R26_EXIT_H | x_R27_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_H | x_R30_EXIT_D | x_R31_EXIT_G | x_R32_EXIT_B | x_R33_EXIT_D
229,0.8330784502389292,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_F | x_R12_EXIT_F | x_R13_EXIT_H | x_R14_EXIT_A | x_R15_EXIT_F | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_H | x_R19_EXIT_H | x_R20_EXIT_G | x_R21_EXIT_F | x_R22_EXIT_G | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_C | x_R27_EXIT_E | x_R28_EXIT_C | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_B | x_R33_EXIT_B
230,0.8336798259473426,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_H | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_H | x_R13_EXIT_G | x_R14_EXIT_A | x_R15_EXIT_E | x_R16_EXIT_C | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_D | x_R21_EXIT_G | x_R22_EXIT_H | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_A | x_R26_EXIT_B | x_R27_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_D | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_B | x_R33_EXIT_G
231,0.8338109723696903,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_H | x_R07_EXIT_H | x_R08_EXIT_E | x_R09_EXIT_H | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_F | x_R13_EXIT_E | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_D | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_E | x_R20_EXIT_G | x_R21_EXIT_G | x_R22_EXIT_H | x_R23_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_B | x_R26_EXIT_A | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_D | x_R31_EXIT_C | x_R32_EXIT_H | x_R33_EXIT_A
232,0.8341254463430801,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_H | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_F | x_R12_EXIT_E | x_R13_EXIT_E | x_R14_EXIT_D | x_R15_EXIT_F | x_R16_EXIT_F | x_R17_EXIT_D | x_R18_EXIT_E | x_R19_EXIT_D | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_G | x_R26_EXIT_A | x_R27_EXIT_G | x_R28_EXIT_E | x_R29_EXIT_F | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_A | x_R33_EXIT_D
233,0.834338799327611,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_G | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_H | x_R09_EXIT_H | x_R10_EXIT_F | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_F | x_R19_EXIT_A | x_R20_EXIT_H | x_R21_EXIT_G | x_R22_EXIT_H | x_R23_EXIT_H | x_R24_EXIT_B | x_R25_EXIT_A | x_R26_EXIT_G | x_R27_EXIT_A | x_R28_EXIT_B | x_R29_EXIT_B | x_R30_EXIT_C | x_R31_EXIT_F | x_R32_EXIT_G | x_R33_EXIT_H
234,0.8351570896835483,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_C | x_R03_EXIT_F | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_E | x_R10_EXIT_H | x_R11_EXIT_G | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_F | x_R16_EXIT_G | x_R17_EXIT_B | x_R18_EXIT_A | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_F | x_R22_EXIT_E | x_R23_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_F | x_R26_EXIT_D | x_R27_EXIT_G | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_G | x_R31_EXIT_D | x_R32_EXIT_B | x_R33_EXIT_D
235,0.8352146453049158,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_E | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_G | x_R18_EXIT_E | x_R19_EXIT_G | x_R20_EXIT_F | x_R21_EXIT_E | x_R22_EXIT_D | x_R23_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_F | x_R26_EXIT_A | x_R27_EXIT_D | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_B
236,0.8356059455096556,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_F | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_H | x_R17_EXIT_D | x_R18_EXIT_E | x_R19_EXIT_E | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_H | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_G | x_R26_EXIT_B | x_R27_EXIT_E | x_R28_EXIT_D | x_R29_EXIT_B | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_C | x_R33_EXIT_G
237,0.8357557897253969,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_F | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_F | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_C | x_R15_EXIT_H | x_R16_EXIT_B | x_R17_EXIT_F | x_R18_EXIT_H | x_R19_EXIT_E | x_R20_EXIT_G | x_R21_EXIT_F | x_R22_EXIT_E | x_R23_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_D | x_R26_EXIT_G | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_C | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_E | x_R33_EXIT_B
238,0.8359015949037598,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_F | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_H | x_R11_EXIT_A | x_R12_EXIT_G | x_R13_EXIT_E | x_R14_EXIT_G | x_R15_EXIT_F | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_F | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_F | x_R22_EXIT_E | x_R23_EXIT_A | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_B | x_R27_EXIT_H | x_R28_EXIT_C | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_F | x_R32_EXIT_B | x_R33_EXIT_D
239,0.8368416918140156,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_G | x_R04_EXIT_B | x_R05_EXIT_H | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_G | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_E | x_R19_EXIT_E | x_R20_EXIT_D | x_R21_EXIT_G | x_R22_EXIT_A | x_R23_EXIT_F | x_R24_EXIT_E | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_C | x_R28_EXIT_E | x_R29_EXIT_C | x_R30_EXIT_G | x_R31_EXIT_E | x_R32_EXIT_A | x_R33_EXIT_F
240,0.8377745083507193,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_F | x_R03_EXIT_E | x_R04_EXIT_F | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_F | x_R08_EXIT_E | x_R09_EXIT_F | x_R10_EXIT_G | x_R11_EXIT_G | x_R12_EXIT_C | x_R13_EXIT_D | x_R14_EXIT_H | x_R15_EXIT_B | x_R16_EXIT_F | x_R17_EXIT_E | x_R18_EXIT_G | x_R19_EXIT_E | x_R20_EXIT_F | x_R21_EXIT_D | x_R22_EXIT_H | x_R23_EXIT_E | x_R24_EXIT_E | x_R25_EXIT_C | x_R26_EXIT_A | x_R27_EXIT_H | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_H | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_A
241,0.8384136565881022,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_E | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_D | x_R17_EXIT_G | x_R18_EXIT_H | x_R19_EXIT_A | x_R20_EXIT_G | x_R21_EXIT_H | x_R22_EXIT_E | x_R23_EXIT_H | x_R24_EXIT_E | x_R25_EXIT_B | x_R26_EXIT_F | x_R27_EXIT_B | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_C | x_R31_EXIT_E | x_R32_EXIT_D | x_R33_EXIT_D
242,0.8384589079327043,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_D | x_R14_EXIT_D | x_R15_EXIT_B | x_R16_EXIT_E | x_R17_EXIT_A | x_R18_EXIT_F | x_R19_EXIT_G | x_R20_EXIT_H | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_G | x_R24_EXIT_D | x_R25_EXIT_F | x_R26_EXIT_F | x_R27_EXIT_F | x_R28_EXIT_G | x_R29_EXIT_E | x_R30_EXIT_A | x_R31_EXIT_B | x_R32_EXIT_B | x_R33_EXIT_A
243,0.8386448049644173,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_F | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_H | x_R06_EXIT_C | x_R07_EXIT_H | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_G | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_F | x_R16_EXIT_E | x_R17_EXIT_G | x_R18_EXIT_H | x_R19_EXIT_C | x_R20_EXIT_H | x_R21_EXIT_F | x_R22_EXIT_H | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_B | x_R26_EXIT_B | x_R27_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_G | x_R33_EXIT_D
244,0.8386466204185012,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_D | x_R16_EXIT_F | x_R17_EXIT_H | x_R18_EXIT_C | x_R19_EXIT_G | x_R20_EXIT_A | x_R21_EXIT_F | x_R22_EXIT_F | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_G | x_R26_EXIT_B | x_R27_EXIT_F | x_R28_EXIT_G | x_R29_EXIT_D | x_R30_EXIT_A | x_R31_EXIT_F | x_R32_EXIT_F | x_R33_EXIT_H
245,0.8391811032706755,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_G | x_R03_EXIT_H | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_E | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_G | x_R21_EXIT_G | x_R22_EXIT_D | x_R23_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_D | x_R26_EXIT_A | x_R27_EXIT_B | x_R28_EXIT_A | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_B | x_R33_EXIT_E
246,0.839323894045549,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_C | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_F | x_R06_EXIT_B | x_R07_EXIT_F | x_R08_EXIT_G | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_F | x_R12_EXIT_D | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_B | x_R16_EXIT_E | x_R17_EXIT_C | x_R18_EXIT_G | x_R19_EXIT_H | x_R20_EXIT_A | x_R21_EXIT_H | x_R22_EXIT_B | x_R23_EXIT_H | x_R24_EXIT_D | x_R25_EXIT_H | x_R26_EXIT_H | x_R27_EXIT_A | x_R28_EXIT_A | x_R29_EXIT_A | x_R30_EXIT_E | x_R31_EXIT_H | x_R32_EXIT_H | x_R33_EXIT_G
